,Problem,Step,Success,Skill,Opportunity,Student_ID
2588,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,3,30
2589,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,30
2590,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,30
2591,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,6,30
2592,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,7,30
2593,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,30
2594,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,9,30
2595,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,10,30
2596,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,30
2597,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,2,30
2598,TRIANGLE_ABC,(BASE QUESTION3),0,triangle-area,3,30
2599,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,30
2600,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,30
2601,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,30
2602,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,30
2603,TRIANGLE_RECTANGLE,(BASE QUESTION1),0,compose-by-multiplication,1,30
2604,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,30
2605,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,6,30
2606,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),0,compose-by-multiplication,2,30
2607,DESIGNING_A_QUILT,(AREA QUESTION2),0,triangle-area,7,30
2608,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),0,compose-by-multiplication,3,30
2609,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),0,compose-by-multiplication,4,30
2610,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),0,compose-by-multiplication,5,30
2611,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,6,30
2612,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,7,30
2613,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,30
2614,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),0,compose-by-multiplication,8,30
2615,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,9,30
2616,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,10,30
2617,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,4,30
2618,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,5,30
2619,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,6,30
2620,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,9,30
2621,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,7,30
2622,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,8,30
2623,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,9,30
2624,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,10,30
2625,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),0,compose-by-multiplication,11,30
2626,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,12,30
2627,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,13,30
2628,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,11,30
2629,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,14,30
2630,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,15,30
2631,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,16,30
2632,DESIGNING_A_QUILT,(AREA QUESTION3),0,triangle-area,12,30
2633,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,17,30
2634,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,18,30
2635,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,19,30
2636,PENTAGON,(AREA QUESTION1),1,pentagon-area,10,30
2637,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,11,30
2638,PENTAGON,(SIDE QUESTION3),1,pentagon-area,12,30
2639,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,13,30
2640,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,14,30
2641,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,15,30
2642,CIRCLE_O,(RADIUS QUESTION1),0,circle-diameter,1,30
2643,CIRCLE_O,(AREA QUESTION1),0,circle-area,1,30
2644,CIRCLE_O,(CIRCUMFERENCE QUESTION1),0,circle-circumference,1,30
2645,CIRCLE_O,(DIAMETER QUESTION2),0,circle-diameter,2,30
2646,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,30
2647,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,30
2648,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,3,30
2649,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,30
2650,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,3,30
2651,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,4,30
2652,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,30
2653,CIRCLE_O,(AREA QUESTION4),1,circle-area,4,30
2654,LAWN_SPRINKLER,(AREA QUESTION1),0,circle-area,5,30
2655,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,30
2656,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,5,30
2657,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,30
2658,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,30
2659,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),0,circle-area,8,30
2660,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),0,square-area,19,30
2661,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),0,compose-by-addition,7,30
2662,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,30
2663,CIRCLE_DIAMETER,(AREA QUESTION1),0,circle-area,9,30
2664,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,30
2665,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,10,30
2666,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,7,30
2667,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,7,30
2668,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,8,30
2669,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,8,30
2670,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,11,30
2671,LAWN_SPRINKLER,(AREA QUESTION1),0,circle-area,12,30
2672,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,9,30
2673,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,13,30
2674,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,9,30
2675,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,10,30
2676,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,14,30
2677,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,10,30
2678,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,15,30
2679,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,11,30
2680,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,30
2681,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,30
2682,TROGS,(TROG-AREA QUESTION1),0,triangle-area,13,30
2683,TROGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,8,30
2684,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,30
2685,TROGS,(TROG-HEIGHT QUESTION2),1,equi-tri-height?,2,30
2686,TROGS,(TROG-AREA QUESTION2),1,triangle-area,14,30
2687,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,30
2688,TROGS,(SQUARE-AREA QUESTION3),0,square-area,22,30
2689,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,30
2690,TROGS,(TROG-AREA QUESTION3),1,triangle-area,15,30
2691,TROGS,(SCRAP-METAL-AREA QUESTION3),0,compose-by-addition,10,30
2692,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,16,30
2693,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),0,square-area,23,30
2694,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),0,compose-by-addition,11,30
2695,POGS,(SQUARE-AREA QUESTION1),1,square-area,24,30
2696,POGS,(POG-AREA QUESTION1),0,circle-area,17,30
2697,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,12,30
2698,POGS,(SQUARE-AREA QUESTION2),1,square-area,25,30
2699,POGS,(POG-AREA QUESTION2),0,circle-area,18,30
2700,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,13,30
2701,POGS,(POG-AREA QUESTION3),1,circle-area,19,30
2702,POGS,(SQUARE-AREA QUESTION3),1,square-area,26,30
2703,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,14,30
2704,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,20,30
2705,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,compose-by-addition,15,30
2706,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,27,30
2707,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,21,30
2708,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,16,30
2709,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,22,30
2710,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,23,30
2711,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,17,30
2712,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,18,30
2713,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),0,compose-by-multiplication,20,30
2714,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,28,30
2715,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,24,30
2716,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,19,30
2717,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,20,30
2718,POGS,(SCRAP-METAL-AREA QUESTION2),0,compose-by-addition,21,30
2719,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,22,30
2720,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,21,30
2721,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,25,30
2722,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,29,30
2723,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,23,30
2724,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,26,30
2725,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),0,circle-area,27,30
2726,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,24,30
2727,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),1,compose-by-addition,25,30
2728,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,28,30
2729,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,30,30
2730,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,26,30
2731,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,29,30
2732,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,compose-by-addition,27,30
2733,POGS,(POG-AREA QUESTION1),1,circle-area,30,30
2734,POGS,(SQUARE-AREA QUESTION1),1,square-area,31,30
2735,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,28,30
2736,POGS,(POG-AREA QUESTION2),0,circle-area,31,30
2737,POGS,(SQUARE-AREA QUESTION2),1,square-area,32,30
2738,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,29,30
2739,POGS,(POG-AREA QUESTION3),1,circle-area,32,30
2740,POGS,(SQUARE-AREA QUESTION3),1,square-area,33,30
2741,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,30,30
2742,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,16,30
2743,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,17,30
2744,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,33,30
2745,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,11,30
2746,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,34,30
2747,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,12,30
2748,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,12,30
2749,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),0,circle-diameter,13,30
2750,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,13,30
2751,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,35,30
2752,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,14,30
2753,CIRCLE_O,(AREA QUESTION1),1,circle-area,36,30
2754,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,14,30
2755,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,15,30
2756,CIRCLE_O,(AREA QUESTION2),1,circle-area,37,30
2757,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,15,30
2758,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,38,30
2759,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,16,30
2760,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,16,30
2761,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,17,30
2762,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,17,30
2763,CIRCLE_O,(AREA QUESTION4),1,circle-area,39,30
2764,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,40,30
2765,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,18,30
2766,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,7
2767,RECTANGLE_ABCD,(HEIGHT QUESTION2),0,square-area,2,7
2768,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,7
2769,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,7
2770,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,7
2771,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,7
2772,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,7
2773,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,7
2774,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,7
2775,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,7
2776,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,7
2777,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,7
2778,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,7
2779,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,7
2780,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,7
2781,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,7
2782,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,7
2783,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,7
2784,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,7
2785,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,7
2786,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,7
2787,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,15,7
2788,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,16,7
2789,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,7
2790,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,17,7
2791,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,7
2792,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,7
2793,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,7
2794,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,2,7
2795,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,7
2796,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,7
2797,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,7
2798,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,6,7
2799,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,7,7
2800,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,7
2801,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,9,7
2802,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,10,7
2803,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,7
2804,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,2,7
2805,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,7
2806,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,7
2807,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,7
2808,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,2,7
2809,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,7
2810,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,1,7
2811,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,7
2812,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,6,7
2813,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,7,7
2814,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,7
2815,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,2,7
2816,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,3,7
2817,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,4,7
2818,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),0,compose-by-multiplication,5,7
2819,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,6,7
2820,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),0,compose-by-multiplication,7,7
2821,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,8,7
2822,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,9,7
2823,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,7
2824,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,4,7
2825,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,5,7
2826,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,6,7
2827,PENTAGON,(AREA QUESTION1),1,pentagon-area,7,7
2828,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,8,7
2829,PENTAGON,(SIDE QUESTION3),1,pentagon-area,9,7
2830,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,9,7
2831,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,10,7
2832,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,11,7
2833,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,11,7
2834,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,12,7
2835,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,13,7
2836,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,14,7
2837,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,15,7
2838,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,16,7
2839,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,17,7
2840,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,18,7
2841,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,19,7
2842,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,10,7
2843,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,11,7
2844,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,12,7
2845,PENTAGON,(AREA QUESTION1),1,pentagon-area,13,7
2846,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,14,7
2847,PENTAGON,(SIDE QUESTION3),1,pentagon-area,15,7
2848,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,16,7
2849,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,17,7
2850,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,18,7
2851,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,7
2852,CIRCLE_O,(AREA QUESTION1),0,circle-area,1,7
2853,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,7
2854,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,7
2855,CIRCLE_O,(CIRCUMFERENCE QUESTION1),0,circle-circumference,1,7
2856,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,7
2857,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,3,7
2858,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,7
2859,CIRCLE_O,(CIRCUMFERENCE QUESTION3),0,circle-circumference,3,7
2860,CIRCLE_O,(RADIUS QUESTION4),1,circle-diameter,4,7
2861,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,7
2862,CIRCLE_O,(AREA QUESTION4),0,circle-area,4,7
2863,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,5,7
2864,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,7
2865,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,5,7
2866,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,7
2867,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,7
2868,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,7
2869,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,7
2870,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,7,7
2871,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,7
2872,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,7
2873,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),0,circle-circumference,6,7
2874,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,7,7
2875,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,10,7
2876,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,7,7
2877,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,11,7
2878,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,8,7
2879,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,8,7
2880,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,12,7
2881,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,9,7
2882,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,7
2883,TROGS,(SQUARE-AREA QUESTION2),1,square-area,20,7
2884,TROGS,(SQUARE-AREA QUESTION1),1,square-area,21,7
2885,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,7
2886,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,7
2887,TROGS,(TROG-HEIGHT QUESTION3),0,equi-tri-height?,3,7
2888,TROGS,(TROG-AREA QUESTION2),0,triangle-area,12,7
2889,TROGS,(SCRAP-METAL-AREA QUESTION2),0,compose-by-addition,8,7
2890,TROGS,(TROG-AREA QUESTION3),1,triangle-area,13,7
2891,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,9,7
2892,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,23,7
2893,WATERING_VEGGIES,(WATERED-AREA QUESTION1),0,circle-area,13,7
2894,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,10,7
2895,POGS,(SQUARE-AREA QUESTION1),1,square-area,24,7
2896,POGS,(POG-AREA QUESTION1),1,circle-area,14,7
2897,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,11,7
2898,POGS,(SQUARE-AREA QUESTION2),1,square-area,25,7
2899,POGS,(SQUARE-AREA QUESTION3),1,square-area,26,7
2900,POGS,(POG-AREA QUESTION2),1,circle-area,15,7
2901,POGS,(POG-AREA QUESTION3),1,circle-area,16,7
2902,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,12,7
2903,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,13,7
2904,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,17,7
2905,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),1,compose-by-addition,14,7
2906,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,27,7
2907,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,18,7
2908,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,15,7
2909,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,16,7
2910,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,19,7
